Activity,Profile_Age,n,estimate,se_bound,cv_bound,estimate_rounded,reportable,reason,percent,percent_se_bound,percent_cv_bound,years
Gymnastics/cheerleading,30-34,68,,156.75317533790027,0.3849101348816277,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.2925366906577658,0.4048408258063545,8
Gymnastics/cheerleading,35-39,39,,102.47928954931264,0.5484749591618018,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.18297564403492456,0.5519184872557716,8
Gymnastics/cheerleading,40-44,30,,98.82056512877693,0.5905215183121169,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.17425232453366002,0.5868511141719311,8
Gymnastics/cheerleading,45-49,18,,69.48065733686566,0.7449129572069424,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.12456733271128438,0.75267368743334,8
Gymnastics/cheerleading,50-54,12,,55.28567904986289,0.82777398087411,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.10177962012283842,0.8588570940981755,8
Gymnastics/cheerleading,55-59,6,,30.183625119085903,0.9393250421688054,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.057422133348399094,1.0071282644805533,8
Gymnastics/cheerleading,60-64,7,,18.183489300859378,0.7301301293888994,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.03554453246521644,0.8043717502843956,8
Gymnastics/cheerleading,65-69,3,,12.0749125,1.0,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.023297716717859632,1.087402498479215,8
Gymnastics/cheerleading,70-74,2,,2.785630829505136,0.688498579939232,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.005851285889525757,0.8150641005743594,8
Gymnastics/cheerleading,75-79,1,,7.967862499999999,0.9999999999999999,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.01598452513860886,1.1306257352532763,8
Gymnastics/cheerleading,80+,0,,0.0,,,False,CV unassessed; proportion CV unassessed or > 0.33,,0.0,,8
Volleyball,0-4,21,,40.61007636618874,0.771042141260099,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.08666458053331509,0.7878617803359794,8
Volleyball,5-9,190,,219.1003756856863,0.3315731508241711,,False,"estimate < 1200; CV bound outside [0, 0.33]",,0.4399144699850602,0.31876348499997514,8
Volleyball,10-14,4152,15800.0,2203.647676494679,0.13917641976996317,15800.0,True,passes conservative screen,33.1,2.2239614180169927,0.0672534912179902,8
Volleyball,15-19,4315,18500.0,2407.0306358731905,0.12977367605962448,18500.0,True,passes conservative screen,38.7,2.054416385923619,0.05303438588691093,8
Volleyball,20-24,637,3400.0,728.7303714547331,0.21172118187144967,3400.0,True,passes conservative screen,7.2,1.3596652542403356,0.18914441579078306,8
Volleyball,25-29,394,2100.0,410.93989983790414,0.19884444914510377,2100.0,True,passes conservative screen,4.3,0.7777164726773695,0.18018579234088175,8
Volleyball,30-34,314,1700.0,356.1585464546296,0.21032090231473932,1700.0,True,passes conservative screen,3.5,0.6845286946064802,0.19355072789482858,8
Volleyball,35-39,257,1500.0,381.4950567778635,0.2566381925668685,1500.0,True,passes conservative screen,3.1,0.7368851615227321,0.23735384381609256,8
Volleyball,40-44,203,,331.7119257493673,0.2812958774521516,,False,estimate < 1200,,0.6176238277362115,0.2507785628844907,8
Volleyball,45-49,154,,290.4423228737759,0.32211112952900095,,False,estimate < 1200,,0.5412028925496543,0.2873889219612992,8
Volleyball,50-54,108,,203.25574176668107,0.3521729189780318,,False,"estimate < 1200; CV bound outside [0, 0.33]",,0.39420083971166037,0.3270353989965922,8
Volleyball,55-59,77,,197.12504878218868,0.4248633043088751,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.40710169430018506,0.42012101242228206,8
Volleyball,60-64,55,,150.76116030598803,0.46124739155337435,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.2932991983970735,0.4296545475657717,8
Volleyball,65-69,35,,134.87661379803103,0.5614620934804199,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.26755500983288905,0.53328695318365,8
Volleyball,70-74,27,,93.64650264646329,0.6175426253216162,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.19371201149984305,0.6116401875389911,8
Volleyball,75-79,24,,92.5196809760618,0.6570048158935907,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.19496784143313287,0.6629205694942193,8
Volleyball,80+,19,,73.84024556937332,0.6355851901084227,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.15558567100209547,0.641230717838753,8
Snow sports,0-4,45,,128.09293136354586,0.631866805700882,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.20655407093487385,0.5715942165455262,8
Snow sports,5-9,462,,1127.863105850511,0.5183149609606195,,False,"CV bound outside [0, 0.33]",,0.9936176226741164,0.25615941954353905,8
Snow sports,10-14,1890,,3862.129650380334,0.403805394131517,,False,"CV bound outside [0, 0.33]",,2.7232820214809363,0.1597318703053736,8
Snow sports,15-19,1776,10400.0,3057.214359867388,0.2931782572123172,10400.0,True,passes conservative screen,18.6,1.9081498815193099,0.10265309393394972,8
Snow sports,20-24,1503,9000.0,2436.6801342175904,0.27160924099346306,9000.0,True,passes conservative screen,16.0,1.9789272696446136,0.12374553656038687,8
Snow sports,25-29,1014,5500.0,1460.9749901408295,0.26387898464091536,5500.0,True,passes conservative screen,9.9,1.4740971033272763,0.14936257983968357,8
Snow sports,30-34,565,3100.0,846.460880783004,0.27195234653669975,3100.0,True,passes conservative screen,5.5,1.1488770352345594,0.20706808048290926,8
Snow sports,35-39,425,,939.59522494059,0.344719657062583,,False,"CV bound outside [0, 0.33]",,0.7792065905052407,0.16037311168687257,8
Snow sports,40-44,414,,1140.8645097448994,0.4055843617834395,,False,"CV bound outside [0, 0.33]",,0.8324847607052145,0.16602638584185694,8
Snow sports,45-49,378,,1059.1120652958914,0.43213888979746545,,False,"CV bound outside [0, 0.33]",,0.8433181505717379,0.19303078404153795,8
Snow sports,50-54,303,,736.1013438019523,0.37528757919079664,,False,"CV bound outside [0, 0.33]",,0.5490184160810134,0.15702441478663837,8
Snow sports,55-59,270,,631.8864665380371,0.36678803748976607,,False,"CV bound outside [0, 0.33]",,0.5544054573350874,0.18053328987077905,8
Snow sports,60-64,240,,734.8137723169255,0.4121527866654669,,False,"CV bound outside [0, 0.33]",,0.6638092865768238,0.20887091416551953,8
Snow sports,65-69,168,,616.3064565955486,0.48278042309902586,,False,"CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.7590374652349622,0.3335568292437324,8
Snow sports,70-74,109,,428.84705829233053,0.546558928704436,,False,"estimate < 1200; CV bound outside [0, 0.33]",,0.4328152992358475,0.30945026049908864,8
Snow sports,75-79,47,,244.18440863683185,0.6565897553743333,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.3494078801990877,0.5270630342035377,8
Snow sports,80+,27,,146.93999806365917,0.6741154640142429,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.20377154702942274,0.5244347889082913,8
Hockey,0-4,60,,111.01928706931547,0.5001658463163462,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.2938719959693953,0.4873077022336749,8
Hockey,5-9,704,2000.0,538.217373609863,0.2720993271079332,2000.0,True,passes conservative screen,5.4,0.8680028409560614,0.1615177946656568,8
Hockey,10-14,3186,9700.0,2607.070747766045,0.26745015238280057,9700.0,True,passes conservative screen,26.5,2.766328541660721,0.10445356450892633,8
Hockey,15-19,3121,11300.0,2880.4255919577527,0.25582847288120847,11300.0,True,passes conservative screen,30.6,2.3973209626591623,0.0783696441746612,8
Hockey,20-24,723,4000.0,1055.2926586561628,0.2659892707331004,4000.0,True,passes conservative screen,10.8,2.131108780216874,0.19770893408289972,8
Hockey,25-29,449,2300.0,742.4686498269402,0.3221870196496828,2300.0,True,passes conservative screen,6.3,1.139720098995132,0.18203613267547936,8
Hockey,30-34,387,2000.0,606.0399574188295,0.3075887267149503,2000.0,True,passes conservative screen,5.4,1.0114412364940972,0.1889466888331078,8
Hockey,35-39,229,1300.0,376.70109764777976,0.29821186519590787,1300.0,True,passes conservative screen,3.4,0.7703133002891591,0.2244527363484552,8
Hockey,40-44,204,,383.33599068686175,0.34596310955070353,,False,"estimate < 1200; CV bound outside [0, 0.33]",,0.7764101892902573,0.25791161228779286,8
Hockey,45-49,153,,296.0992506493486,0.3675530070552712,,False,"estimate < 1200; CV bound outside [0, 0.33]",,0.6172545193786635,0.2820177378949532,8
Hockey,50-54,142,,275.17415771172364,0.3469894274601422,,False,"estimate < 1200; CV bound outside [0, 0.33]",,0.584825103749499,0.27143389422210457,8
Hockey,55-59,113,,227.1092688944323,0.384539776475579,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.531865153131476,0.3314648050539097,8
Hockey,60-64,87,,176.8915428192248,0.40057756539887146,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.4283312713117286,0.3570169286916706,8
Hockey,65-69,34,,95.76936755451153,0.5670164414362658,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.27784645233317046,0.605484964252094,8
Hockey,70-74,13,,71.88657444425678,0.8228967649109987,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.20096990717021535,0.8467555898336887,8
Hockey,75-79,13,,58.20096789448087,0.8044864981313572,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.16410385481628623,0.8349045152180357,8
Hockey,80+,6,,20.266634531446215,0.7500192034745021,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.062295980375459345,0.8485554880003576,8
Fishing,0-4,335,1800.0,440.08062089174257,0.24613440473633708,1800.0,True,passes conservative screen,2.9,0.659297606391984,0.2280695900794928,8
Fishing,5-9,749,4300.0,904.723641582102,0.20885849971676643,4300.0,True,passes conservative screen,7.0,0.9249958197232782,0.13207535565703463,8
Fishing,10-14,1071,6800.0,1561.2859431153058,0.22961105917958372,6800.0,True,passes conservative screen,11.0,1.284425071167832,0.11683283908889772,8
Fishing,15-19,708,5000.0,1249.647394152306,0.2479729972990043,5000.0,True,passes conservative screen,8.1,1.0889994609941471,0.13365658862265709,8
Fishing,20-24,524,3700.0,802.5943315724505,0.215461796891178,3700.0,True,passes conservative screen,6.0,0.8108642927269359,0.13463816047921578,8
Fishing,25-29,539,3700.0,792.7621061270544,0.2139679689112067,3700.0,True,passes conservative screen,6.0,0.8625218299881267,0.14398650193537316,8
Fishing,30-34,550,3800.0,806.3635610888834,0.20946485074779841,3800.0,True,passes conservative screen,6.2,0.8406737413629237,0.1350683357486833,8
Fishing,35-39,572,4200.0,797.7844300912149,0.19027149887586411,4200.0,True,passes conservative screen,6.8,0.82193060573527,0.1212464800758609,8
Fishing,40-44,530,3600.0,703.4560085301607,0.19379862735023803,3600.0,True,passes conservative screen,5.9,0.798229025926658,0.13601508366938553,8
Fishing,45-49,593,4200.0,849.1051633101233,0.20404686768007527,4200.0,True,passes conservative screen,6.7,0.8475003513866985,0.12596623279898658,8
Fishing,50-54,607,4200.0,799.7115167265897,0.19161173583933763,4200.0,True,passes conservative screen,6.7,0.8766603029837835,0.1299169750332898,8
Fishing,55-59,633,4500.0,849.0956994583801,0.19071896516510456,4500.0,True,passes conservative screen,7.2,0.8452879001007486,0.1174323350379845,8
Fishing,60-64,513,3600.0,717.3731968744644,0.19907383483925656,3600.0,True,passes conservative screen,5.8,0.8045849371807604,0.13809779301468755,8
Fishing,65-69,465,3400.0,693.413011079129,0.20571533040009435,3400.0,True,passes conservative screen,5.4,0.8166472561865961,0.14984939099630534,8
Fishing,70-74,345,2500.0,554.5216716447106,0.2233283791958456,2500.0,True,passes conservative screen,4.0,0.7215604075203617,0.1797396490279945,8
Fishing,75-79,176,1400.0,388.8375407281622,0.2830035155156907,1400.0,True,passes conservative screen,2.2,0.5298893309963398,0.23853637879109227,8
Fishing,80+,167,,351.5847118082199,0.3001518533129452,,False,estimate < 1200,,0.49812729626109015,0.2630250984463318,8
