Activity,Age_Band,Body_Region,n,estimate,se_bound,cv_bound,estimate_rounded,reportable,reason,percent,percent_se_bound,percent_cv_bound,years
Swimming/diving,18-24,Hip/thigh,44,,117.27749304182962,0.5516937356999796,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.713423964618815,0.5360068288107309,10
Swimming/diving,18-24,Knee,123,,170.36697480667368,0.3046850305385659,,False,estimate < 1200,,1.0445472929157844,0.29835482368464716,10
Swimming/diving,18-24,Lower leg,78,,169.60758475851077,0.4271416664773932,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,1.029240846994217,0.4139834043667704,10
Swimming/diving,18-24,Ankle,93,,164.7102322927829,0.3746297998031369,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,1.0316541855287475,0.3747616437841792,10
Swimming/diving,18-24,Foot/toes,326,1400.0,350.7653350957704,0.2434375608364436,1400.0,True,passes conservative screen,9.0,1.840855076405664,0.20404679165341233,10
Swimming/diving,18-24,Multiple/systemic,192,,287.5995695136637,0.30031044640292,,False,estimate < 1200,,1.5233703172871014,0.25405453237801934,10
Swimming/diving,18-24,Internal/systemic,1,,2.1814899999999993,0.9999999999999997,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.01541369043057743,1.128476854570602,10
Swimming/diving,18-24,Not stated/other,24,,93.52224055954447,0.6861416108911987,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.6060558544968693,0.7101510866688148,10
Swimming/diving,25-34,Head/face,1381,6800.0,1270.6451043563939,0.18561562519980343,6800.0,True,passes conservative screen,45.3,3.618485207120767,0.07988398215983145,10
Swimming/diving,25-34,Neck,113,,197.26733058139718,0.3406544151588883,,False,"estimate < 1200; CV bound outside [0, 0.33]",,1.2036237540588037,0.3141175807906788,10
Swimming/diving,25-34,Shoulder/upper arm,179,,243.88904370694848,0.28274188725547217,,False,estimate < 1200,,1.5262816327953141,0.2674084823238698,10
Swimming/diving,25-34,Elbow/forearm,68,,143.1824629599885,0.4167937057140319,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.919338497677553,0.40443563021708007,10
Swimming/diving,25-34,Wrist/hand,135,,198.91641650176547,0.3200410605046746,,False,estimate < 1200,,1.280070156334678,0.3112515236558743,10
Swimming/diving,25-34,Trunk/spine,374,1800.0,403.50593625381305,0.21890338031964038,1800.0,True,passes conservative screen,12.2,2.209945005864162,0.18118683790075255,10
Swimming/diving,25-34,Hip/thigh,35,,87.93895666921512,0.5860537327761544,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.5769151503321835,0.5810462616044558,10
Swimming/diving,25-34,Knee,134,,216.62138995960854,0.3253238040786659,,False,estimate < 1200,,1.3411958969975257,0.3044033022334256,10
Swimming/diving,25-34,Lower leg,100,,165.3572232794357,0.3760477983503871,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,1.0156592883405402,0.3490684226312659,10
Swimming/diving,25-34,Ankle,111,,185.5367949232016,0.35305675751480053,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,1.2753182311894045,0.3667546981707223,10
Swimming/diving,25-34,Foot/toes,273,1300.0,333.1161733503441,0.2557691421644936,1300.0,True,passes conservative screen,8.6,1.8844151913731715,0.21866116827152396,10
Swimming/diving,25-34,Multiple/systemic,170,,287.4530919048894,0.34508685507404685,,False,"estimate < 1200; CV bound outside [0, 0.33]",,1.6270095625803758,0.2951849268912441,10
Swimming/diving,25-34,Internal/systemic,1,,1.9710999999999999,1.0,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.014772291409673288,1.1326137973997903,10
Swimming/diving,25-34,Not stated/other,19,,73.1416398232235,0.741940076274107,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.4925411358491681,0.7550735972712329,10
Swimming/diving,35-44,Head/face,898,4500.0,904.2444333017911,0.2005846044732386,4500.0,True,passes conservative screen,35.7,3.8577338072569107,0.10816281794766329,10
Swimming/diving,35-44,Neck,92,,193.6973334824506,0.3740034076339541,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,1.4104086837360226,0.3442158577527677,10
Swimming/diving,35-44,Shoulder/upper arm,172,,265.5988349033065,0.2848357071515605,,False,estimate < 1200,,1.9951841125009948,0.27044890526110904,10
Swimming/diving,35-44,Elbow/forearm,64,,147.41729365434003,0.4990721145846872,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,1.127848811354926,0.48261380489165706,10
Swimming/diving,35-44,Wrist/hand,123,,219.41791603317424,0.33321975228755396,,False,"estimate < 1200; CV bound outside [0, 0.33]",,1.5354059554350323,0.29472423955009935,10
Swimming/diving,35-44,Trunk/spine,361,1900.0,423.89038475137147,0.22873730579059195,1900.0,True,passes conservative screen,14.7,2.6301734570453617,0.17939147898955513,10
Swimming/diving,35-44,Hip/thigh,34,,98.93978721306333,0.6280162711600542,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.7842102023115431,0.6291676664749751,10
Swimming/diving,35-44,Knee,125,,195.12827788987562,0.3317328670351926,,False,"estimate < 1200; CV bound outside [0, 0.33]",,1.4382483150187875,0.30905526613266415,10
Swimming/diving,35-44,Lower leg,123,,209.88348162110188,0.342795441668956,,False,"estimate < 1200; CV bound outside [0, 0.33]",,1.5593376566657955,0.32190737679364345,10
Swimming/diving,35-44,Ankle,106,,184.45196729640443,0.36343581738996994,,False,"estimate < 1200; CV bound outside [0, 0.33]",,1.3177833871268851,0.3281878102024419,10
Swimming/diving,35-44,Foot/toes,224,,320.90829256204677,0.2676558957611622,,False,estimate < 1200,,2.3380517128502714,0.24648129709956554,10
Swimming/diving,35-44,Multiple/systemic,134,,242.58517492929326,0.35198564746572075,,False,"estimate < 1200; CV bound outside [0, 0.33]",,1.6825619616649325,0.3085785606048387,10
Swimming/diving,35-44,Internal/systemic,2,,14.165780000000002,1.0,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.1249372477488759,1.1147703924197212,10
Swimming/diving,35-44,Not stated/other,22,,69.64211539806837,0.655076769750034,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.5829382869388683,0.6930695339557005,10
Swimming/diving,45-54,Head/face,580,2900.0,694.2395386321698,0.24126098825512685,2900.0,True,passes conservative screen,30.0,4.32115361746944,0.1438801433816733,10
Swimming/diving,45-54,Neck,67,,143.69214300812735,0.4349132555101554,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,1.4988203213493114,0.4346529116803773,10
Swimming/diving,45-54,Shoulder/upper arm,119,,200.5423674408957,0.34537723766794565,,False,"estimate < 1200; CV bound outside [0, 0.33]",,1.9827588014648168,0.3271755629619158,10
Swimming/diving,45-54,Elbow/forearm,39,,103.38002221858498,0.5818442252765785,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,1.0639155237426863,0.5737208733298366,10
Swimming/diving,45-54,Wrist/hand,98,,183.12085649387853,0.36052628971687545,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,1.8841374270689306,0.35541446784485986,10
Swimming/diving,45-54,Trunk/spine,390,1900.0,443.6610710361857,0.2381579311881373,1900.0,True,passes conservative screen,19.4,3.4300254437892663,0.1764145760074587,10
Swimming/diving,45-54,Hip/thigh,26,,99.90921574708476,0.6008728255827974,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,1.090261787194106,0.6282481264740628,10
Swimming/diving,45-54,Knee,103,,201.49147503358316,0.3702531016414652,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,1.9077176863997853,0.33587643356727254,10
Swimming/diving,45-54,Lower leg,113,,213.32380902358244,0.36320403751930563,,False,"estimate < 1200; CV bound outside [0, 0.33]",,1.9419177285570273,0.31678569529775963,10
Swimming/diving,45-54,Ankle,66,,135.6343167615274,0.41893814671198354,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,1.3242713801467134,0.39190491871810973,10
Swimming/diving,45-54,Foot/toes,164,,256.2901334938737,0.30367725305692755,,False,estimate < 1200,,2.341410443982773,0.265816125860978,10
Swimming/diving,45-54,Multiple/systemic,131,,272.8889500429693,0.3950074565821884,,False,"estimate < 1200; CV bound outside [0, 0.33]",,2.3723096999159665,0.32901380896570553,10
Swimming/diving,45-54,Internal/systemic,2,,9.118469999999993,0.9999999999999992,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.10799688728543978,1.1347825858279428,10
Swimming/diving,45-54,Not stated/other,15,,65.26017442673015,0.8290768969527269,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.7021735046161894,0.8547014070735635,10
Swimming/diving,55-64,Head/face,422,2200.0,555.1654364014963,0.2514087630617503,2200.0,True,passes conservative screen,25.1,3.7994395564646655,0.1515531564468892,10
Swimming/diving,55-64,Neck,46,,133.5535753174921,0.5613488729042329,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,1.408049074627236,0.5212938271459,10
Swimming/diving,55-64,Shoulder/upper arm,110,,215.52578777689396,0.3642665955204659,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,2.2978540212258274,0.34208182108953783,10
Swimming/diving,55-64,Elbow/forearm,46,,127.41214047373822,0.5303687979455712,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,1.3168072099287347,0.48281060950719595,10
Swimming/diving,55-64,Wrist/hand,81,,163.0786428347441,0.39936046653258733,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,1.7152156231210274,0.36997651818499194,10
Swimming/diving,55-64,Trunk/spine,387,1900.0,524.0620002593033,0.273246941373761,1900.0,True,passes conservative screen,21.8,4.118577105594421,0.18915041341412692,10
Swimming/diving,55-64,Hip/thigh,34,,110.89774277864267,0.6095648150633548,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,1.2286044956704316,0.594835307874067,10
Swimming/diving,55-64,Knee,107,,178.22077153319964,0.3496098930602847,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,1.9384775400431054,0.3349450949775984,10
Swimming/diving,55-64,Lower leg,107,,212.76167871572915,0.3697362826127587,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,2.2260102893069114,0.34073228386439214,10
Swimming/diving,55-64,Ankle,65,,159.52718159028956,0.4781744175083137,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,1.6311548247763221,0.4306597507918037,10
Swimming/diving,55-64,Foot/toes,133,,237.67198498476677,0.3464664377232206,,False,"estimate < 1200; CV bound outside [0, 0.33]",,2.503912728341133,0.3215065461680286,10
Swimming/diving,55-64,Multiple/systemic,158,,344.2793283472127,0.4128984116419214,,False,"estimate < 1200; CV bound outside [0, 0.33]",,3.024417795057909,0.31949311565734057,10
Swimming/diving,55-64,Internal/systemic,0,,0.0,,,False,CV unassessed; proportion CV unassessed or > 0.33,,0.0,,10
Swimming/diving,55-64,Not stated/other,17,,57.938867045173176,0.6950899351093526,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.7245499045309421,0.7656437815425885,10
Swimming/diving,65-74,Head/face,296,1500.0,439.1182357480478,0.29005395416792756,1500.0,True,passes conservative screen,21.6,3.9572994386481652,0.18324708248899463,10
Swimming/diving,65-74,Neck,26,,79.75536678166597,0.6792855672701777,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,1.1744317757227134,0.7012309912712191,10
Swimming/diving,65-74,Shoulder/upper arm,103,,236.74880309197906,0.42979229425263055,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,2.856254813947846,0.36350351942641246,10
Swimming/diving,65-74,Elbow/forearm,47,,116.47411124836535,0.4982747572717776,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,1.5521759215295519,0.4655016889246571,10
Swimming/diving,65-74,Wrist/hand,73,,198.1041514562534,0.5006363114805741,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,2.7640569440878484,0.48968476591411825,10
Swimming/diving,65-74,Trunk/spine,337,,636.0852282089837,0.3559114938341077,,False,"CV bound outside [0, 0.33]",,4.440179966810764,0.17416789954060016,10
Swimming/diving,65-74,Hip/thigh,27,,75.82780015958964,0.6394587082592215,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,1.094199507357299,0.6468765415035079,10
Swimming/diving,65-74,Knee,80,,201.2693892052611,0.4464536268877675,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,2.3243816457938533,0.3614488956554196,10
Swimming/diving,65-74,Lower leg,76,,178.0175862713937,0.46136275860882314,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,2.259358977817253,0.41049295134245173,10
Swimming/diving,65-74,Ankle,41,,110.28045127924922,0.58203864629622,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,1.5865121169605085,0.5869992125849164,10
Swimming/diving,65-74,Foot/toes,88,,201.82009942257696,0.38658909161238847,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,2.707502039448305,0.36357566738177594,10
Swimming/diving,65-74,Multiple/systemic,121,,307.3992823378869,0.49513760103836574,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,2.998005561060404,0.3385293528190436,10
Swimming/diving,65-74,Internal/systemic,0,,0.0,,,False,CV unassessed; proportion CV unassessed or > 0.33,,0.0,,10
Swimming/diving,65-74,Not stated/other,23,,84.70453483354063,0.6835383865624727,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,1.221224602667641,0.6908641070761283,10
Swimming/diving,75+,Head/face,222,,487.9262049607511,0.4295415967352147,,False,"estimate < 1200; CV bound outside [0, 0.33]",,4.132056477281496,0.1894318328234623,10
Swimming/diving,75+,Neck,16,,57.670714220674725,0.7461298852909013,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,1.2418178363012005,0.8366669760363641,10
Swimming/diving,75+,Shoulder/upper arm,49,,156.853539004394,0.5694185777736676,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,2.403444520588746,0.45436727077032885,10
Swimming/diving,75+,Elbow/forearm,31,,90.09323029566599,0.6208698391961769,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,1.8078431615278434,0.64879095036159,10
Swimming/diving,75+,Wrist/hand,35,,116.17832350577098,0.5844518939083819,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,2.218057140332626,0.5810747762181903,10
Swimming/diving,75+,Trunk/spine,274,,587.5250563091937,0.38958101768849407,,False,"CV bound outside [0, 0.33]",,4.833587467235873,0.16690778944918996,10
Swimming/diving,75+,Hip/thigh,26,,100.56073110409397,0.6225177770315141,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,1.7219916562282431,0.5551240041476915,10
Swimming/diving,75+,Knee,46,,126.4522197769157,0.557240186870337,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,1.9687899577111887,0.45180495095792494,10
Swimming/diving,75+,Lower leg,70,,185.4558928956815,0.5105794169433898,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,2.4329547486501615,0.3488127292412296,10
Swimming/diving,75+,Ankle,23,,88.54517425307611,0.6448633507285467,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,1.7854157027023316,0.6771389209951637,10
Swimming/diving,75+,Foot/toes,34,,116.20929103435287,0.5701359348277463,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,1.7962815231562668,0.45893121112758634,10
Swimming/diving,75+,Multiple/systemic,122,,347.4655749544371,0.4977037112672049,,False,"estimate < 1200; CV bound outside [0, 0.33]",,4.145311658223538,0.3092088474880265,10
Swimming/diving,75+,Internal/systemic,0,,0.0,,,False,CV unassessed; proportion CV unassessed or > 0.33,,0.0,,10
Swimming/diving,75+,Not stated/other,12,,54.11115658229615,0.712469069052803,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,1.2825147326237982,0.87938122519021,10
Baseball/softball,0-4,Head/face,782,2500.0,495.75757074323127,0.19739801839196294,2500.0,True,passes conservative screen,90.2,4.218837729030075,0.04679108867068214,10
Baseball/softball,0-4,Neck,2,,3.162999999999999,0.9999999999999996,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.13271122894657453,1.1687062701210233,10
