Activity,Profile_Age,n,estimate,se_bound,cv_bound,estimate_rounded,reportable,reason,percent,percent_se_bound,percent_cv_bound,years
Other ball sports,5-9,4188,10700.0,1599.4809712101996,0.14954947679095262,10700.0,True,passes conservative screen,15.1,1.7332386685347252,0.1151520008538554,10
Other ball sports,10-14,6382,18700.0,2340.2337122982035,0.12511055513305872,18700.0,True,passes conservative screen,26.3,2.5511440581257903,0.0969118762222498,10
Other ball sports,15-19,1858,6500.0,879.0661156911829,0.1357605828864588,6500.0,True,passes conservative screen,9.1,1.2063477284572623,0.13238292217348543,10
Other ball sports,20-24,557,2500.0,473.79222048118373,0.19077940831979376,2500.0,True,passes conservative screen,3.5,0.6611468213787297,0.1891684847414829,10
Other ball sports,25-29,592,2400.0,436.97686846016234,0.17879601776874868,2400.0,True,passes conservative screen,3.4,0.6606621829852636,0.1920817662318579,10
Other ball sports,30-34,563,2500.0,466.54802192007185,0.18736544034923405,2500.0,True,passes conservative screen,3.5,0.7097615194718266,0.2025409694089003,10
Other ball sports,35-39,417,2000.0,405.50228458078715,0.20784639055314472,2000.0,True,passes conservative screen,2.7,0.5702298114920081,0.20768560632997837,10
Other ball sports,40-44,361,1600.0,352.05051293422605,0.2147870507300992,1600.0,True,passes conservative screen,2.3,0.5068382839602299,0.21972517742848457,10
Other ball sports,45-49,288,1400.0,336.0299035473345,0.23533803692564637,1400.0,True,passes conservative screen,2.0,0.45709008092226594,0.22746956384904624,10
Other ball sports,50-54,321,1500.0,376.1695602702273,0.24407510843597954,1500.0,True,passes conservative screen,2.2,0.467207458599107,0.21540555928360883,10
Other ball sports,55-59,386,1900.0,539.1122099336006,0.283703158732159,1900.0,True,passes conservative screen,2.7,0.5691756440550491,0.212832825036043,10
Other ball sports,60-64,532,,1022.5137087275274,0.3457670741820606,,False,"CV bound outside [0, 0.33]",,1.0812902931451576,0.25981492705105436,10
Other ball sports,65-69,716,,1438.9410807130805,0.3615257408709632,,False,"CV bound outside [0, 0.33]",,1.5563679372972978,0.2778534459553249,10
Other ball sports,70-74,564,,1319.9760145794542,0.3999550474413797,,False,"CV bound outside [0, 0.33]",,1.4493124720687427,0.3120430186825186,10
Other ball sports,75-79,371,,817.6169892808914,0.37971739919202097,,False,"CV bound outside [0, 0.33]",,0.8886722018509005,0.29326449346317907,10
Other ball sports,80+,291,,603.0063277356415,0.38138270558871507,,False,"CV bound outside [0, 0.33]",,0.6539185783781627,0.2938800471359795,10
Gymnastics/cheerleading,0-4,700,1500.0,353.6968277287983,0.24127997694660566,1500.0,True,passes conservative screen,2.5,0.5127568417092331,0.2037623079095124,10
Gymnastics/cheerleading,5-9,4939,13400.0,2427.6652548094626,0.18160733227700712,13400.0,True,passes conservative screen,22.9,1.8326329921625977,0.07986239793386961,10
Gymnastics/cheerleading,10-14,8068,23400.0,3900.124224766474,0.16667154598884473,23400.0,True,passes conservative screen,40.2,2.0920731932853713,0.0520813421349768,10
Gymnastics/cheerleading,15-19,4855,16700.0,2244.2260921535567,0.1343947388142101,16700.0,True,passes conservative screen,28.7,1.762150483650848,0.06147250668489761,10
Gymnastics/cheerleading,20-24,358,1500.0,352.8924498976632,0.22769774197445924,1500.0,True,passes conservative screen,2.7,0.6283374081932607,0.23617370490016698,10
Gymnastics/cheerleading,25-29,127,,173.1355061699229,0.31849228704924565,,False,estimate < 1200; proportion CV unassessed or > 0.33,,0.32044314246869965,0.3433887237886596,10
Gymnastics/cheerleading,30-34,97,,163.6380505312177,0.36384998096061283,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.29296250083477493,0.3794655575301352,10
