Activity,Profile_Age,n,estimate,se_bound,cv_bound,estimate_rounded,reportable,reason,percent,percent_se_bound,percent_cv_bound,years
Fishing,25-29,583,3600.0,753.8875618695153,0.2096615810101696,3600.0,True,passes conservative screen,5.7,0.8086563330261989,0.14267294658193097,9
Fishing,30-34,610,3900.0,791.8813688279491,0.20352103702887664,3900.0,True,passes conservative screen,6.1,0.8011742457872524,0.13062957752325408,9
Fishing,35-39,642,4200.0,750.3718606549222,0.17903380930908339,4200.0,True,passes conservative screen,6.6,0.8160885325464894,0.1235267878963096,9
Fishing,40-44,576,3600.0,673.7331333425923,0.1871568011628631,3600.0,True,passes conservative screen,5.7,0.7757293427588718,0.1367077978326435,9
Fishing,45-49,644,4100.0,813.4116525727334,0.19608080968741462,4100.0,True,passes conservative screen,6.5,0.8711338564582936,0.1332216950547603,9
Fishing,50-54,661,4100.0,748.0387647203996,0.18088727349637157,4100.0,True,passes conservative screen,6.5,0.8658063252324396,0.13282200228420196,9
Fishing,55-59,706,4500.0,837.6994882172695,0.18673839066806877,4500.0,True,passes conservative screen,7.1,0.8642007340830133,0.12221523656919336,9
Fishing,60-64,575,3700.0,710.1166206864158,0.1908628070115822,3700.0,True,passes conservative screen,5.9,0.821568746536094,0.14008798842380782,9
Fishing,65-69,517,3400.0,687.8799521323164,0.20183242519160008,3400.0,True,passes conservative screen,5.4,0.7822919385354821,0.14561714149978724,9
Fishing,70-74,393,2500.0,556.7745046699007,0.22006178665254164,2500.0,True,passes conservative screen,4.0,0.7102325834007996,0.17808660195667744,9
Fishing,75-79,208,1500.0,388.5881751679083,0.26529300195487726,1500.0,True,passes conservative screen,2.3,0.5229602638664986,0.226501073498933,9
Fishing,80+,188,,334.81104363013543,0.2853012608060342,,False,estimate < 1200,,0.45850591876714275,0.24786443880303552,9
